sci_name,lat_species,lon_species,microplastics_measurement,unit,concentration_class_range,mesh_size_mm,lat_microplastic,lon_microplastic,dist_meters
Brycon orbignyanus,-17.726946,-48.548332,,,,,,,
Brycon orbignyanus,-22.48181667,-52.95262778,,,,,,,
Brycon orbignyanus,-22.481817,-52.952628,,,,,,,
Brycon orbignyanus,-22.533333,-52.033333,,,,,,,
Brycon orbignyanus,-25.383333,-54.583332,,,,,,,
Brycon orbignyanus,-20.17944,-51.00222,,,,,,,
Brycon orbignyanus,-24.0019444,-53.1458333,,,,,,,
Brycon orbignyanus,-24.2927778,-53.3127778,,,,,,,
Brycon orbignyanus,-22.716667,-47.666668,,,,,,,
Brycon orbignyanus,-20.65,-51.5,,,,,,,
Brycon orbignyanus,-21.216667,-49.95,,,,,,,
Brycon orbignyanus,-20.673611,-51.501667,,,,,,,
Brycon orbignyanus,-21.183332,-51.883335,,,,,,,
Brycon orbignyanus,-21.02022222,-52.12033333,,,,,,,
Brycon orbignyanus,-21.200001,-51.883335,,,,,,,
Brycon orbignyanus,-21.037217,-52.146106,,,,,,,
Brycon orbignyanus,-21.22858,-49.950601,,,,,,,
Brycon orbignyanus,-23.310278,-51.162778,,,,,,,
Brycon orbignyanus,-23.31027778,-51.16277778,,,,,,,
Brycon orbignyanus,-24.116667,-54.333332,,,,,,,
Brycon orbignyanus,-20.67361,-51.501667,,,,,,,
Brycon orbignyanus,-21.975,-47.418,,,,,,,
Brycon orbignyanus,-34.571252,-58.393117,0.125046,pieces/m3,0.005-1,0.33,-34.671667,-58.1,35320.40061259307
Brycon orbignyanus,-25.661609,-54.45252,,,,,,,
Matilebias juanlangi,-31.514197,-54.138121,,,,,,,
Matilebias juanlangi,-31.579035,-54.139716,,,,,,,
Matilebias juanlangi,-31.724733,-54.155696,,,,,,,
Matilebias juanlangi,-31.428836,-54.138145,,,,,,,
Matilebias juanlangi,-32.424155,-53.460533,,,,,,,
Matilebias juanlangi,-32.353333,-54.237,,,,,,,
Matilebias juanlangi,-31.68,-54.146667,,,,,,,
Matilebias juanlangi,-32.124444,-53.726111,,,,,,,
Matilebias juanlangi,-31.580833,-53.971667,,,,,,,
Matilebias juanlangi,-32.3745,-54.205333,,,,,,,
Matilebias juanlangi,-32.374333,-54.188667,,,,,,,
Matilebias juanlangi,-32.112008,-54.663209,,,,,,,
Matilebias juanlangi,-32.015556,-53.774444,,,,,,,
Matilebias juanlangi,-32.765833,-53.719833,,,,,,,
Matilebias juanlangi,-32.092667,-55.141333,,,,,,,
Matilebias juanlangi,-32.288167,-54.8045,,,,,,,
Matilebias juanlangi,-32.365167,-54.474833,,,,,,,
Matilebias juanlangi,-32.368333,-54.462667,,,,,,,
Matilebias juanlangi,-32.173,-54.5345,,,,,,,
Matilebias juanlangi,-31.29027778,-54.24083333,,,,,,,
Matilebias juanlangi,-31.66666667,-54.15,,,,,,,
Matilebias juanlangi,-31.49111111,-54.13666667,,,,,,,
Matilebias juanlangi,-31.41111111,-54.13444444,,,,,,,
Matilebias juanlangi,-31.76194444,-54.03444444,,,,,,,
Matilebias juanlangi,-31.58083333,-53.97166667,,,,,,,
Matilebias juanlangi,-32.01555556,-53.77444444,,,,,,,
Matilebias juanlangi,-32.12444444,-53.72611111,,,,,,,
Matilebias juanlangi,-32.092667,-55.141335,,,,,,,
Matilebias juanlangi,-32.288166,-54.8045,,,,,,,
Matilebias juanlangi,-32.111332,-54.666,,,,,,,
Matilebias juanlangi,-32.365166,-54.474834,,,,,,,
Matilebias juanlangi,-32.368332,-54.462666,,,,,,,
Matilebias juanlangi,-32.3745,-54.205334,,,,,,,
Matilebias juanlangi,-32.374332,-54.188667,,,,,,,
Matilebias juanlangi,-31.68,-54.145836,,,,,,,
Matilebias juanlangi,-32.0,-54.0,,,,,,,
Matilebias juanlangi,-32.765835,-53.719833,,,,,,,
Matilebias juanlangi,-32.444747,-55.43345,,,,,,,
Matilebias juanlangi,-32.450481,-55.228815,,,,,,,
Matilebias juanlangi,-32.501975,-55.024493,,,,,,,
Matilebias juanlangi,-32.443858,-54.93541,,,,,,,
Matilebias juanlangi,-32.287792,-54.82074,,,,,,,
Matilebias juanlangi,-32.418834,-54.680759,,,,,,,
Matilebias juanlangi,-32.110127,-54.666419,,,,,,,
Matilebias juanlangi,-32.110248,-54.665878,,,,,,,
Matilebias juanlangi,-31.489951,-54.650277,,,,,,,
Matilebias juanlangi,-32.303494,-54.627453,,,,,,,
Matilebias juanlangi,-31.646958,-54.619587,,,,,,,
Matilebias juanlangi,-32.496087,-54.585276,,,,,,,
Matilebias juanlangi,-31.982918,-54.5613,,,,,,,
Matilebias juanlangi,-32.455353,-54.546657,,,,,,,
Matilebias juanlangi,-32.516834,-54.546451,,,,,,,
Matilebias juanlangi,-32.184532,-54.538197,,,,,,,
Matilebias juanlangi,-32.512491,-54.533274,,,,,,,
Matilebias juanlangi,-32.519993,-54.530874,,,,,,,
Matilebias juanlangi,-32.492622,-54.527045,,,,,,,
Matilebias juanlangi,-32.438277,-54.409668,,,,,,,
Matilebias juanlangi,-31.7308,-54.408283,,,,,,,
Matilebias juanlangi,-31.804781,-54.341426,,,,,,,
Matilebias juanlangi,-32.43529,-54.283488,,,,,,,
Matilebias juanlangi,-32.053583,-54.280091,,,,,,,
Matilebias juanlangi,-32.353809,-54.236406,,,,,,,
Matilebias juanlangi,-32.382322,-54.221367,,,,,,,
Matilebias juanlangi,-32.430523,-54.212534,,,,,,,
Matilebias juanlangi,-32.372383,-54.185459,,,,,,,
Matilebias juanlangi,-32.462211,-54.173788,,,,,,,
Matilebias juanlangi,-31.950683,-54.1622,,,,,,,
Matilebias juanlangi,-32.12597,-54.143219,,,,,,,
Matilebias juanlangi,-32.004941,-54.133487,,,,,,,
Matilebias juanlangi,-32.119697,-54.111274,,,,,,,
Matilebias juanlangi,-32.120556,-54.109333,,,,,,,
Matilebias juanlangi,-32.024825,-54.094262,,,,,,,
Matilebias juanlangi,-32.039044,-54.000805,,,,,,,
Matilebias juanlangi,-31.965903,-53.914447,,,,,,,
Matilebias juanlangi,-32.13287,-53.734361,,,,,,,
Garcialebias reicherti,-32.92679977,-53.9211998,,,,,,,
Garcialebias reicherti,-32.92279816,-53.91579819,,,,,,,
Garcialebias reicherti,-32.99079895,-53.88000107,,,,,,,
Garcialebias reicherti,-32.98220062,-53.87139893,,,,,,,
Garcialebias reicherti,-33.00790024,-53.84370041,,,,,,,
Garcialebias reicherti,-33.04629898,-53.83980179,,,,,,,
Garcialebias reicherti,-33.17110062,-53.7818985,,,,,,,
Garcialebias reicherti,-32.78160095,-53.6473999,,,,,,,
Garcialebias reicherti,-32.78340149,-53.64009857,,,,,,,
Garcialebias reicherti,-32.7723999,-53.54330063,,,,,,,
Garcialebias reicherti,-32.51910019,-53.46989822,,,,,,,
Garcialebias reicherti,-32.78540039,-53.45080185,,,,,,,
Garcialebias reicherti,-32.59270096,-53.43920135,,,,,,,
Garcialebias reicherti,-32.7220993,-53.28900146,,,,,,,
Myloplus tiete,-24.4833333,-54.3,,,,,,,
Myloplus tiete,-23.9,-54.2833333,,,,,,,
Myloplus tiete,-22.5463889,-54.0255556,,,,,,,
Myloplus tiete,-20.5127778,-53.7436111,,,,,,,
Myloplus tiete,-20.4919444,-53.6927778,,,,,,,
Myloplus tiete,-20.6727778,-53.5688889,,,,,,,
Myloplus tiete,-22.8,-53.5666667,,,,,,,
Myloplus tiete,-20.6705556,-53.5330556,,,,,,,
Myloplus tiete,-22.8,-53.4166667,,,,,,,
Myloplus tiete,-19.876944,-53.359722,,,,,,,
Myloplus tiete,-19.8830556,-53.3561111,,,,,,,
Myloplus tiete,-22.7413889,-53.3425,,,,,,,
Myloplus tiete,-24.1980556,-53.3205556,,,,,,,
Myloplus tiete,-22.7730556,-53.3013889,,,,,,,
Myloplus tiete,-22.7608333,-53.2519444,,,,,,,
Myloplus tiete,-22.6747,-53.1506,,,,,,,
Myloplus tiete,-24.75,-52.8666667,,,,,,,
Myloplus tiete,-22.21430556,-52.84405556,,,,,,,
Myloplus tiete,-19.462778,-52.548889,,,,,,,
Myloplus tiete,-19.493611,-52.519722,,,,,,,
Myloplus tiete,-19.549167,-52.513611,,,,,,,
Myloplus tiete,-19.551667,-52.5075,,,,,,,
Myloplus tiete,-19.531111,-52.493611,,,,,,,
Myloplus tiete,-19.5275,-52.488056,,,,,,,
Myloplus tiete,-22.60083,-52.16556,,,,,,,
Myloplus tiete,-21.180182,-51.950893,,,,,,,
Myloplus tiete,-22.641701,-51.3372,,,,,,,
Myloplus tiete,-18.55722,-51.13111,,,,,,,
Myloplus tiete,-23.5630556,-51.0716667,,,,,,,
Myloplus tiete,-22.8617,-51.0228,,,,,,,
Myloplus tiete,-23.2391667,-50.9663889,,,,,,,
Myloplus tiete,-22.9083,-50.788899,,,,,,,
Myloplus tiete,-18.9869444,-50.7222222,,,,,,,
Myloplus tiete,-17.54194,-50.55861,,,,,,,
Myloplus tiete,-22.952801,-50.519402,,,,,,,
Myloplus tiete,-22.9403,-50.246399,,,,,,,
Myloplus tiete,-22.9053,-49.997501,,,,,,,
Myloplus tiete,-22.8811,-49.996399,,,,,,,
Myloplus tiete,-22.89556,-49.98944,,,,,,,
Myloplus tiete,-22.9503,-49.9683,,,,,,,
Myloplus tiete,-22.9489,-49.9683,,,,,,,
Myloplus tiete,-22.9186,-49.9636,,,,,,,
Myloplus tiete,-18.805,-49.8613889,,,,,,,
Myloplus tiete,-18.9341667,-49.7975,,,,,,,
Myloplus tiete,-20.19389,-49.69167,,,,,,,
Myloplus tiete,-20.28833,-49.48583,,,,,,,
Myloplus tiete,-20.2883,-49.485802,,,,,,,
Myloplus tiete,-18.4,-49.2030556,,,,,,,
Myloplus tiete,-17.7269444,-48.5483333,,,,,,,
Myloplus tiete,-17.5733333,-48.4972222,,,,,,,
Myloplus tiete,-19.964399,-48.429699,,,,,,,
Myloplus tiete,-19.970091,-48.384722,,,,,,,
Myloplus tiete,-17.4838889,-48.3702778,,,,,,,
Myloplus tiete,-16.321945,-48.188332,,,,,,,
Myloplus tiete,-21.17305556,-48.17111111,,,,,,,
Myloplus tiete,-21.6122222,-47.8191667,,,,,,,
Myloplus tiete,-21.6238889,-47.8061111,,,,,,,
Myloplus tiete,-21.55056,-47.70028,,,,,,,
Myloplus tiete,-17.9097222,-47.6788889,,,,,,,
Myloplus tiete,-18.0677778,-47.6741667,,,,,,,
Myloplus tiete,-18.1294444,-47.6377778,,,,,,,
Myloplus tiete,-18.216667,-47.583332,,,,,,,
Myloplus tiete,-17.3530556,-47.5219444,,,,,,,
Myloplus tiete,-17.3775,-47.5205556,,,,,,,
Myloplus tiete,-17.4333333,-47.5033333,,,,,,,
Myloplus tiete,-21.4166667,-47.2666667,,,,,,,
Myloplus tiete,-20.67092778,-46.34109444,,,,,,,
Myloplus tiete,-22.67,-53.25,,,,,,,
Myloplus tiete,-22.66667,-53.25,,,,,,,
Myloplus tiete,-22.214306,-52.844056,,,,,,,
Myloplus tiete,-23.563056,-51.071667,,,,,,,
Myloplus tiete,-23.239167,-50.966389,,,,,,,
Myloplus tiete,-21.623889,-47.806111,,,,,,,
Myloplus tiete,-22.723555,-47.658138,,,,,,,
Myloplus tiete,-20.670928,-46.341094,,,,,,,
Gymnogeophagus setequedas,-25.33333397,-55.5,,,,,,,
Gymnogeophagus setequedas,-25.38333321,-55.16666794,,,,,,,
Gymnogeophagus setequedas,-25.634805,-56.483139,,,,,,,
Gymnogeophagus setequedas,-25.37354,-55.380959,,,,,,,
Gymnogeophagus setequedas,-25.48838056,-53.53171111,,,,,,,
Gymnogeophagus setequedas,-25.9553333,-52.7844167,,,,,,,
Gymnogeophagus setequedas,-25.6203333,-54.3914444,,,,,,,
Gymnogeophagus setequedas,-25.5938889,-54.3658611,,,,,,,
Gymnogeophagus setequedas,-25.6386111,-54.4680556,,,,,,,
Gymnogeophagus setequedas,-25.65,-54.4569444,,,,,,,
Gymnogeophagus setequedas,-25.620278,-54.391389,,,,,,,
Gymnogeophagus setequedas,-25.6202778,-54.3913889,,,,,,,
Gymnogeophagus setequedas,-25.5938889,-54.3658333,,,,,,,
Gymnogeophagus setequedas,-25.61410278,-54.38983889,,,,,,,
Gymnogeophagus setequedas,-25.59549722,-54.37153056,,,,,,,
Gymnogeophagus setequedas,-25.68266667,-53.85636389,,,,,,,
Gymnogeophagus setequedas,-25.33333,-55.5,,,,,,,
Gymnogeophagus setequedas,-25.066667,-55.383333,,,,,,,
Gymnogeophagus setequedas,-25.431667,-54.63,,,,,,,
Gymnogeophagus setequedas,-25.620333,-54.391444,,,,,,,
Gymnogeophagus setequedas,-25.614103,-54.389839,,,,,,,
Gymnogeophagus setequedas,-25.61,-54.38,,,,,,,
Gymnogeophagus setequedas,-25.595497,-54.371531,,,,,,,
Gymnogeophagus setequedas,-25.593889,-54.365861,,,,,,,
Gymnogeophagus setequedas,-25.908333,-54.18,,,,,,,
Gymnogeophagus setequedas,-25.5881,-53.990333,,,,,,,
Gymnogeophagus setequedas,-25.682667,-53.856364,,,,,,,
Gymnogeophagus setequedas,-25.68,-53.85,,,,,,,
Gymnogeophagus setequedas,-25.53,-53.81,,,,,,,
Gymnogeophagus setequedas,-25.41,-53.67,,,,,,,
Gymnogeophagus setequedas,-25.488381,-53.531711,,,,,,,
Gymnogeophagus setequedas,-25.46005,-53.531025,,,,,,,
Gymnogeophagus setequedas,-25.48,-53.53,,,,,,,
Piaractus mesopotamicus,-21.11666667,-57.16666667,,,,,,,
Piaractus mesopotamicus,-19.54124722,-57.03977778,,,,,,,
Piaractus mesopotamicus,-19.57563889,-57.0145,,,,,,,
Piaractus mesopotamicus,-19.576944,-57.011667,,,,,,,
Piaractus mesopotamicus,-16.7472222,-56.8580556,,,,,,,
Piaractus mesopotamicus,-20.11722,-56.74639,,,,,,,
Piaractus mesopotamicus,-16.25694444,-56.62277778,,,,,,,
Piaractus mesopotamicus,-19.549722,-56.533333,,,,,,,
Piaractus mesopotamicus,-16.53493056,-56.39956389,,,,,,,
Piaractus mesopotamicus,-16.370493,-56.291157,,,,,,,
Piaractus mesopotamicus,-15.866667,-56.083332,,,,,,,
Piaractus mesopotamicus,-16.3388889,-55.9027778,,,,,,,
Piaractus mesopotamicus,-16.33,-55.9,,,,,,,
Piaractus mesopotamicus,-25.433332,-54.583332,,,,,,,
Piaractus mesopotamicus,-25.59056667,-54.57876667,,,,,,,
Piaractus mesopotamicus,-24.866667,-54.400002,,,,,,,
Piaractus mesopotamicus,-24.08,-54.25583333,,,,,,,
Piaractus mesopotamicus,-24.05,-54.25,,,,,,,
Piaractus mesopotamicus,-23.3388889,-53.8566667,,,,,,,
Piaractus mesopotamicus,-23.25,-53.716667,,,,,,,
Piaractus mesopotamicus,-24.7919444,-53.6716667,,,,,,,
Piaractus mesopotamicus,-24.7927778,-53.6702778,,,,,,,
Piaractus mesopotamicus,-22.8563889,-53.6002778,,,,,,,
Piaractus mesopotamicus,-25.5711833,-53.5979667,,,,,,,
Piaractus mesopotamicus,-22.8,-53.5666667,,,,,,,
Piaractus mesopotamicus,-22.8,-53.5391667,,,,,,,
Piaractus mesopotamicus,-22.7944444,-53.5372222,,,,,,,
Piaractus mesopotamicus,-22.5,-53.5,,,,,,,
Piaractus mesopotamicus,-22.7816667,-53.4894444,,,,,,,
Piaractus mesopotamicus,-22.756676,-53.243626,,,,,,,
Piaractus mesopotamicus,-22.6905556,-53.2247222,,,,,,,
Piaractus mesopotamicus,-22.7241667,-53.2177778,,,,,,,
Piaractus mesopotamicus,-22.482675,-52.95885833,,,,,,,
Piaractus mesopotamicus,-22.37,-52.95556,,,,,,,
Piaractus mesopotamicus,-27.43388889,-52.74027778,,,,,,,
Piaractus mesopotamicus,-25.746111,-52.244444,,,,,,,
Piaractus mesopotamicus,-27.37869444,-51.98830556,,,,,,,
Piaractus mesopotamicus,-20.655001,-51.490276,,,,,,,
Piaractus mesopotamicus,-23.5513889,-51.4611111,,,,,,,
Piaractus mesopotamicus,-19.316667,-51.075278,,,,,,,
Piaractus mesopotamicus,-20.17944,-51.00222,,,,,,,
Piaractus mesopotamicus,-22.952801,-50.519402,,,,,,,
Piaractus mesopotamicus,-23.03163889,-50.44775,,,,,,,
Piaractus mesopotamicus,-22.9503,-49.9683,,,,,,,
Piaractus mesopotamicus,-22.9489,-49.9683,,,,,,,
Piaractus mesopotamicus,-22.9186,-49.9636,,,,,,,
Piaractus mesopotamicus,-18.5372222,-49.6005556,,,,,,,
Piaractus mesopotamicus,-23.5028,-48.709702,,,,,,,
Piaractus mesopotamicus,-17.7269444,-48.5483333,,,,,,,
Piaractus mesopotamicus,-18.9194444,-48.0333333,,,,,,,
Piaractus mesopotamicus,-19.1291667,-47.7305556,,,,,,,
Piaractus mesopotamicus,-22.0,-47.416668,,,,,,,
Piaractus mesopotamicus,-19.1780556,-47.1680556,,,,,,,
Piaractus mesopotamicus,-16.076234,-57.704962,,,,,,,
Piaractus mesopotamicus,-21.116667,-57.166667,,,,,,,
Piaractus mesopotamicus,-19.575639,-57.0145,,,,,,,
Piaractus mesopotamicus,-16.747222,-56.858056,,,,,,,
Piaractus mesopotamicus,-16.256944,-56.622778,,,,,,,
Piaractus mesopotamicus,-21.4342,-56.4417,,,,,,,
Piaractus mesopotamicus,-19.6028,-56.3286,,,,,,,
Piaractus mesopotamicus,-25.590567,-54.578767,,,,,,,
Piaractus mesopotamicus,-25.571183,-53.597967,,,,,,,
Piaractus mesopotamicus,-22.482675,-52.958858,,,,,,,
Piaractus mesopotamicus,-23.39,-51.0,,,,,,,
Piaractus mesopotamicus,-22.95,-50.53,,,,,,,
Piaractus mesopotamicus,-23.031639,-50.44775,,,,,,,
Piaractus mesopotamicus,-23.07,-50.36,,,,,,,
Pseudoplatystoma corruscans,-30.01593,-59.553457,,,,,,,
Pseudoplatystoma corruscans,-34.649658,-58.520065,0.125046,pieces/m3,0.005-1,0.33,-34.671667,-58.1,46855.335719751485
Pseudoplatystoma corruscans,-30.667,-58.5,,,,,,,
Pseudoplatystoma corruscans,-19.16666667,-57.25,,,,,,,
Pseudoplatystoma corruscans,-19.51241667,-57.04077778,,,,,,,
Pseudoplatystoma corruscans,-19.6058333,-57.0358333,,,,,,,
Pseudoplatystoma corruscans,-19.57666667,-57.01805556,,,,,,,
Pseudoplatystoma corruscans,-19.5763889,-57.0177778,,,,,,,
Pseudoplatystoma corruscans,-29.4,-56.7,,,,,,,
Pseudoplatystoma corruscans,-29.133333,-56.599998,,,,,,,
Pseudoplatystoma corruscans,-16.476583,-56.172722,,,,,,,
Pseudoplatystoma corruscans,-16.3388889,-55.9027778,,,,,,,
Pseudoplatystoma corruscans,-16.33,-55.9,,,,,,,
Pseudoplatystoma corruscans,-14.95,-55.7,,,,,,,
Pseudoplatystoma corruscans,-19.629167,-55.607222,,,,,,,
Pseudoplatystoma corruscans,-27.855278,-55.069722,,,,,,,
Pseudoplatystoma corruscans,-27.700278,-54.896389,,,,,,,
Pseudoplatystoma corruscans,-20.433332,-54.866665,,,,,,,
Pseudoplatystoma corruscans,-25.59046667,-54.59545,,,,,,,
Pseudoplatystoma corruscans,-25.383333,-54.583332,,,,,,,
Pseudoplatystoma corruscans,-24.8369444,-54.3341667,,,,,,,
Pseudoplatystoma corruscans,-24.166666,-54.316666,,,,,,,
Pseudoplatystoma corruscans,-23.9,-54.2833333,,,,,,,
Pseudoplatystoma corruscans,-24.083334,-54.266666,,,,,,,
Pseudoplatystoma corruscans,-24.066668,-54.266666,,,,,,,
Pseudoplatystoma corruscans,-24.05,-54.25,,,,,,,
Pseudoplatystoma corruscans,-24.3833333,-54.2405556,,,,,,,
Pseudoplatystoma corruscans,-27.16169,-53.891364,,,,,,,
Pseudoplatystoma corruscans,-23.3644444,-53.88,,,,,,,
Pseudoplatystoma corruscans,-23.3388889,-53.8566667,,,,,,,
Pseudoplatystoma corruscans,-23.2827778,-53.6463889,,,,,,,
Pseudoplatystoma corruscans,-22.8947222,-53.6447222,,,,,,,
Pseudoplatystoma corruscans,-22.8563889,-53.6002778,,,,,,,
Pseudoplatystoma corruscans,-22.81,-53.5769444,,,,,,,
Pseudoplatystoma corruscans,-22.85,-53.575,,,,,,,
Pseudoplatystoma corruscans,-22.8258333,-53.5525,,,,,,,
Pseudoplatystoma corruscans,-22.8166667,-53.55,,,,,,,
Pseudoplatystoma corruscans,-22.7991667,-53.5413889,,,,,,,
Pseudoplatystoma corruscans,-22.8,-53.5333333,,,,,,,
Pseudoplatystoma corruscans,-22.7816667,-53.4894444,,,,,,,
Pseudoplatystoma corruscans,-22.7166667,-53.3166667,,,,,,,
Pseudoplatystoma corruscans,-22.75,-53.2833333,,,,,,,
Pseudoplatystoma corruscans,-22.7719444,-53.2669444,,,,,,,
Pseudoplatystoma corruscans,-22.6833333,-53.2666667,,,,,,,
Pseudoplatystoma corruscans,-22.75,-53.25,,,,,,,
Pseudoplatystoma corruscans,-22.6797222,-53.2313889,,,,,,,
Pseudoplatystoma corruscans,-22.6833333,-53.2166667,,,,,,,
Pseudoplatystoma corruscans,-25.5422222,-53.03,,,,,,,
Pseudoplatystoma corruscans,-21.68908889,-52.48166667,,,,,,,
Pseudoplatystoma corruscans,-22.60694444,-52.15888889,,,,,,,
Pseudoplatystoma corruscans,-21.02022222,-52.12033333,,,,,,,
Pseudoplatystoma corruscans,-21.05360833,-51.68944167,,,,,,,
Pseudoplatystoma corruscans,-20.25,-51.116665,,,,,,,
Pseudoplatystoma corruscans,-23.0244444,-50.9519444,,,,,,,
Pseudoplatystoma corruscans,-22.952801,-50.519402,,,,,,,
Pseudoplatystoma corruscans,-23.03163889,-50.44775,,,,,,,
Pseudoplatystoma corruscans,-22.9403,-50.246399,,,,,,,
Pseudoplatystoma corruscans,-17.7269444,-48.5483333,,,,,,,
Pseudoplatystoma corruscans,-18.216667,-47.583332,,,,,,,
Pseudoplatystoma corruscans,-18.21666718,-45.25,,,,,,,
Pseudoplatystoma corruscans,-17.336154,-44.954963,,,,,,,
Pseudoplatystoma corruscans,-17.433332,-44.950001,,,,,,,
Pseudoplatystoma corruscans,-17.225,-44.825,,,,,,,
Pseudoplatystoma corruscans,-15.67166667,-44.63666667,,,,,,,
Pseudoplatystoma corruscans,-13.448889,-43.428333,,,,,,,
Pseudoplatystoma corruscans,-21.267,-63.521,,,,,,,
Pseudoplatystoma corruscans,-21.26,-63.514,,,,,,,
Pseudoplatystoma corruscans,-21.262,-63.459,,,,,,,
Pseudoplatystoma corruscans,-21.824,-62.917,,,,,,,
Pseudoplatystoma corruscans,-32.850256,-60.665133,,,,,,,
Pseudoplatystoma corruscans,-32.8503,-60.665,,,,,,,
Pseudoplatystoma corruscans,-32.907242,-60.660644,,,,,,,
Pseudoplatystoma corruscans,-32.863028,-60.641214,,,,,,,
Pseudoplatystoma corruscans,-32.863,-60.641,,,,,,,
Pseudoplatystoma corruscans,-33.006888,-60.622364,,,,,,,
Pseudoplatystoma corruscans,-34.623005,-58.33984,0.125046,pieces/m3,0.005-1,0.33,-34.671667,-58.1,27491.728645321575
Pseudoplatystoma corruscans,-25.305655,-57.671132,,,,,,,
Pseudoplatystoma corruscans,-30.26218,-57.61269,,,,,,,
Pseudoplatystoma corruscans,-25.184167,-57.533333,,,,,,,
Pseudoplatystoma corruscans,-19.166667,-57.25,,,,,,,
Pseudoplatystoma corruscans,-19.512417,-57.040778,,,,,,,
Pseudoplatystoma corruscans,-19.576667,-57.018056,,,,,,,
Pseudoplatystoma corruscans,-34.869606,-56.160877,,,,,,,
Pseudoplatystoma corruscans,-25.5,-54.6,,,,,,,
Pseudoplatystoma corruscans,-25.590467,-54.59545,,,,,,,
Pseudoplatystoma corruscans,-25.4198,-54.5356,,,,,,,
Pseudoplatystoma corruscans,-22.79,-53.35,,,,,,,
Pseudoplatystoma corruscans,-22.7914,-53.3494,,,,,,,
Pseudoplatystoma corruscans,-21.689089,-52.481667,,,,,,,
Pseudoplatystoma corruscans,-22.639,-52.16,,,,,,,
Pseudoplatystoma corruscans,-21.037217,-52.146106,,,,,,,
Pseudoplatystoma corruscans,-21.053608,-51.689442,,,,,,,
Pseudoplatystoma corruscans,-23.024444,-50.951944,,,,,,,
Pseudoplatystoma corruscans,-23.031639,-50.44775,,,,,,,
Pseudoplatystoma corruscans,-23.071,-50.362,,,,,,,
Pseudoplatystoma corruscans,-23.07,-50.36,,,,,,,
Pseudoplatystoma corruscans,-27.024578,-48.650815,0.013,pieces/m3,0.005-1,0.00045,-27.1176,-48.5402,16894.67622231184
Pseudoplatystoma corruscans,-20.1212,-47.3148,,,,,,,
Pseudoplatystoma corruscans,-18.216667,-45.25,,,,,,,
Pseudoplatystoma corruscans,-15.67,-44.64,,,,,,,
Pseudoplatystoma corruscans,-15.672,-44.637,,,,,,,
Pseudoplatystoma corruscans,-9.406149,-40.515149,,,,,,,
Pseudoplatystoma corruscans,-23.284,-64.084,,,,,,,
Pseudoplatystoma corruscans,-22.284,-62.65,,,,,,,
Pseudoplatystoma corruscans,-24.084,-62.317,,,,,,,
Pseudoplatystoma corruscans,-31.767,-60.85,,,,,,,
Pseudoplatystoma corruscans,-31.659,-60.753,,,,,,,
Pseudoplatystoma corruscans,-31.717,-60.734,,,,,,,
Pseudoplatystoma corruscans,-32.117,-60.667,,,,,,,
Pseudoplatystoma corruscans,-31.634,-60.667,,,,,,,
Pseudoplatystoma corruscans,-32.117,-60.65,,,,,,,
Pseudoplatystoma corruscans,-31.667,-60.65,,,,,,,
Pseudoplatystoma corruscans,-32.867,-60.634,,,,,,,
Pseudoplatystoma corruscans,-31.684,-60.634,,,,,,,
Pseudoplatystoma corruscans,-31.584,-60.634,,,,,,,
Pseudoplatystoma corruscans,-32.117,-60.617,,,,,,,
Pseudoplatystoma corruscans,-31.7,-60.617,,,,,,,
Pseudoplatystoma corruscans,-31.617,-60.534,,,,,,,
Pseudoplatystoma corruscans,-32.767,-60.417,,,,,,,
Pseudoplatystoma corruscans,-33.3,-60.184,,,,,,,
Pseudoplatystoma corruscans,-31.1,-60.067,,,,,,,
Pseudoplatystoma corruscans,-30.016,-59.554,,,,,,,
Pseudoplatystoma corruscans,-28.267,-59.067,,,,,,,
Pseudoplatystoma corruscans,-33.817,-59.05,,,,,,,
Pseudoplatystoma corruscans,-27.667,-58.834,,,,,,,
Pseudoplatystoma corruscans,-27.467,-58.834,,,,,,,
Pseudoplatystoma corruscans,-27.05,-58.534,,,,,,,
Pseudoplatystoma corruscans,-34.65,-58.521,0.125046,pieces/m3,0.005-1,0.33,-34.671667,-58.1,46956.32488255854
Pseudoplatystoma corruscans,-27.417,-58.5,,,,,,,
Pseudoplatystoma corruscans,-34.534,-58.45,0.125046,pieces/m3,0.005-1,0.33,-34.671667,-58.1,43145.42137302985
Pseudoplatystoma corruscans,-26.167,-58.167,,,,,,,
Pseudoplatystoma corruscans,-28.7,-58.1,,,,,,,
Pseudoplatystoma corruscans,-31.3,-57.967,,,,,,,
Pseudoplatystoma corruscans,-31.267,-57.934,,,,,,,
Pseudoplatystoma corruscans,-31.267,-57.917,,,,,,,
