"Source","DOI","Authors","Year","Technical ""Red Criteria""","Risk Assessment ""Red Criteria""","Species","Organism Group","Environment","Life Stage","In vitro/in vivo","Sex","Estimated Body Length (cm)","Estimated Maximum Ingestible Size (mm)","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Recovery (Days)","Acute/Chronic","Number of Doses","Replicates","Sample Size","Dosing Frequency","Chemicals Added","Added Chemical Dose (mg/L, nominal)","Added Chemical Dose (mg/L, measured)","particles/mL water (master)","particles/mL water (master), reported or converted","μg/mL water (master)","μg/mL water (master), reported or converted","μm^3/mL water (master)","μm^2/mL water (master)","μm^2/ug/mL water (master)","particles/kg sediment dry weight (master)","particles/kg sediment dry weight (master), reported or converted","mg/kg sediment dry weight (master)","mg/kg sediment dry weight (master), reported or converted","μm^3/kg sediment dry weight (master)","μm^2/kg sediment dry weight (master)","μm^2/ug/kg sediment dry weight (master)","Nominal Dose Alternative Category","Nominal Dose Alternative Type","Nominal Dose Alternative Type Units","Measured Dose Alternative Category","Measured Dose Alternative Type","Measured Dose Alternative Type Units","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Cell or Tissue","Effect Metric","AF Time","AF NOEC","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Particle Width (μm)","Size Category","Particle Surface Area (μm^2)","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Uptake Validation Method","Tissue Distribution","Organisms Fed?","Test Medium Score","Administration Route Score","Test Species Score","Sample Size Score","Control Group Score","Exposure Duration Score","Particle Size Score","Particle Shape Score","Polymer Type Score","Source of Microplastics Score","Data Reporting Score","Chemical Purity Score","Laboratory Preparation Score","Background Contamination Score","Exposure Verification Score","Exposure Homogeneity Score","Exposure Assessment Score","Replication Score","Number of Treatments Score","Endpoints Score","Food Availability Score","Effect Thresholds Score","Dose Response Score","Concentration Range Score","Aging and Biofouling Score","Microplastic Diversity Score","Exposure Time Score"
"ToMEx 2.0","10.1016/j.marpolbul.2021.112173","Liao",2021,"Red Criteria Passed","Red Criteria Failed","Tubastrea aurea","Cnidaria","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported",NA,"35",26,"25","27",1,NA,"Acute",1,"1","10",0,"Not Reported",0,NA,454075.6750511006,"converted",300,"reported",275229357.7981651,157273918.74180865,238047536068729020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Fitness","Body Condition","Ca-APTase","Subcell","soft.tissue",NA,10,NA,"Polyamide","Sphere",1.09,NA,NA,NA,NA,NA,10.5,10.5,"1µm < 100µm",346.3605900582748,606.1310326019808,6.606828255361592e-7,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","Not Evaluated","Yes","histology","polyp","No",2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"ToMEx 2.0","10.1016/j.marpolbul.2021.112173","Liao",2021,"Red Criteria Passed","Red Criteria Failed","Tubastrea aurea","Cnidaria","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported",NA,"35",26,"25","27",1,NA,"Acute",1,"1","10",0,"Not Reported",0,NA,454075.6750511006,"converted",300,"reported",275229357.7981651,157273918.74180865,238047536068729020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Fitness","Body Condition","Ca, Mg-ATPase","Subcell","soft.tissue",NA,10,NA,"Polyamide","Sphere",1.09,NA,NA,NA,NA,NA,10.5,10.5,"1µm < 100µm",346.3605900582748,606.1310326019808,6.606828255361592e-7,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","Not Evaluated","Yes","histology","polyp","No",2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"ToMEx 2.0","10.1016/j.marpolbul.2021.112173","Liao",2021,"Red Criteria Passed","Red Criteria Failed","Tubastrea aurea","Cnidaria","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported",NA,"35",26,"25","27",1,NA,"Acute",1,"1","10",0,"Not Reported",0,NA,454075.6750511006,"converted",300,"reported",275229357.7981651,157273918.74180865,238047536068729020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Fitness","Body Condition","Mg-APTasae","Subcell","soft.tissue",NA,10,NA,"Polyamide","Sphere",1.09,NA,NA,NA,NA,NA,10.5,10.5,"1µm < 100µm",346.3605900582748,606.1310326019808,6.606828255361592e-7,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","Not Evaluated","Yes","histology","polyp","No",2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"ToMEx 2.0","10.1016/j.marpolbul.2021.112173","Liao",2021,"Red Criteria Passed","Red Criteria Failed","Tubastrea aurea","Cnidaria","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported",NA,"35",26,"25","27",1,NA,"Acute",1,"1","10",0,"Not Reported",0,NA,529350.2521986094,"converted",300,"reported",320855614.9732621,183346065.69900692,323514287057973700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Metabolism","Oxidative Stress","Antioxidant Activity","Subcell","soft.tissue",NA,10,NA,"Polyethylene","Sphere",0.935,"estimated",NA,NA,NA,NA,10.5,10.5,"1µm < 100µm",346.3605900582748,606.1310326019808,5.66732515482852e-7,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","Not Evaluated","Yes","histology","polyp","No",2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"ToMEx 2.0","10.1016/j.marpolbul.2021.112173","Liao",2021,"Red Criteria Passed","Red Criteria Failed","Tubastrea aurea","Cnidaria","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported",NA,"35",26,"25","27",1,NA,"Acute",1,"1","10",0,"Not Reported",0,NA,410740.6521209126,"converted",300,"reported",248962655.60165974,142264374.62951988,194779206696342700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Metabolism","Oxidative Stress","Antioxidant Activity","Subcell","soft.tissue",NA,10,NA,"Polyethylene Terephthalate","Sphere",1.205,"estimated",NA,NA,NA,NA,10.5,10.5,"1µm < 100µm",346.3605900582748,606.1310326019808,7.30387894285387e-7,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","Not Evaluated","Yes","histology","polyp","No",2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"ToMEx 2.0","10.1016/j.marpolbul.2021.112173","Liao",2021,"Red Criteria Passed","Red Criteria Failed","Tubastrea aurea","Cnidaria","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported",NA,"35",26,"25","27",1,NA,"Acute",1,"1","10",0,"Not Reported",0,NA,2569980.1299923663,"converted",300,"reported",223880597.01492533,244233378.56173673,2092249766615223600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Metabolism","Oxidative Stress","Antioxidant Activity","Subcell","soft.tissue",NA,10,NA,"Polyvinylchloride","Sphere",1.34,"estimated",NA,NA,NA,NA,5.5,5.5,"1µm < 100µm",95.03317777109125,87.11374629016697,1.1673242002882375e-7,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","Not Evaluated","Yes","histology","polyp","No",2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"ToMEx 2.0","10.1016/j.marpolbul.2021.112173","Liao",2021,"Red Criteria Passed","Red Criteria Failed","Tubastrea aurea","Cnidaria","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported",NA,"35",26,"25","27",1,NA,"Acute",1,"1","10",0,"Not Reported",0,NA,454075.6750511006,"converted",300,"reported",275229357.7981651,157273918.74180865,238047536068729020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Metabolism","Oxidative Stress","Antioxidant Activity","Subcell","soft.tissue",NA,10,NA,"Polyamide","Sphere",1.09,NA,NA,NA,NA,NA,10.5,10.5,"1µm < 100µm",346.3605900582748,606.1310326019808,6.606828255361592e-7,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","Not Evaluated","Yes","histology","polyp","No",2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,3011917.3808350153,"converted",0.02,"reported",18691.58878504673,491883.9153959665,7407568570671458e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported",NA,10,NA,"Polystyrene","Sphere",1.07,"estimated","negative","6.4","natural filtered seawater","NH2",0.228,0.228,"100nm < 1µm",0.16331255250421178,0.006205876995160049,6.640288384821253e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,30119173.80835015,"converted",0.2,"reported",186915.88785046726,4918839.1539596645,7407568570671457e5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported",NA,10,NA,"Polystyrene","Sphere",1.07,"estimated","negative","6.4","natural filtered seawater","NH2",0.228,0.228,"100nm < 1µm",0.16331255250421178,0.006205876995160049,6.640288384821253e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,301191738.0835015,"converted",2,"reported",1869158.8785046728,49188391.53959665,7407568570671457e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported","HONEC",10,1,"Polystyrene","Sphere",1.07,"estimated","negative","6.4","natural filtered seawater","NH2",0.228,0.228,"100nm < 1µm",0.16331255250421178,0.006205876995160049,6.640288384821253e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,3352583.1135025034,"converted",0.02,"reported",18691.58878504673,509770.60322854697,8545241580720056e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported",NA,10,NA,"Polystyrene","Sphere",1.07,"estimated","negative","7.5","natural filtered seawater","COOH",0.22,0.22,"100nm < 1µm",0.15205308443374593,0.005575279762570686,5.9655493459506344e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,33525831.135025036,"converted",0.2,"reported",186915.8878504673,5097706.03228547,8545241580720056e5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported",NA,10,NA,"Polystyrene","Sphere",1.07,"estimated","negative","7.5","natural filtered seawater","COOH",0.22,0.22,"100nm < 1µm",0.15205308443374593,0.005575279762570686,5.9655493459506344e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,335258311.3502503,"converted",2,"reported",1869158.8785046728,50977060.32285469,8545241580720055e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported","HONEC",10,1,"Polystyrene","Sphere",1.07,"estimated","negative","7.5","natural filtered seawater","COOH",0.22,0.22,"100nm < 1µm",0.15205308443374593,0.005575279762570686,5.9655493459506344e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,3011917.3808350153,"converted",0.02,"reported",18691.58878504673,491883.9153959665,7407568570671458e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Feeding","Ingestion Rate","Organism","Not Reported","NOEC",10,1,"Polystyrene","Sphere",1.07,"estimated","negative","6.4","natural filtered seawater","NH2",0.228,0.228,"100nm < 1µm",0.16331255250421178,0.006205876995160049,6.640288384821253e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,30119173.80835015,"converted",0.2,"reported",186915.88785046726,4918839.1539596645,7407568570671457e5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","increase","Behavioral, Sensory, Neurological","Feeding","Ingestion Rate","Organism","Not Reported","LOEC",10,2,"Polystyrene","Sphere",1.07,"estimated","negative","6.4","natural filtered seawater","NH2",0.228,0.228,"100nm < 1µm",0.16331255250421178,0.006205876995160049,6.640288384821253e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,301191738.0835015,"converted",2,"reported",1869158.8785046728,49188391.53959665,7407568570671457e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","increase","Behavioral, Sensory, Neurological","Feeding","Ingestion Rate","Organism","Not Reported",NA,10,NA,"Polystyrene","Sphere",1.07,"estimated","negative","6.4","natural filtered seawater","NH2",0.228,0.228,"100nm < 1µm",0.16331255250421178,0.006205876995160049,6.640288384821253e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,3352583.1135025034,"converted",0.02,"reported",18691.58878504673,509770.60322854697,8545241580720056e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Feeding","Ingestion Rate","Organism","Not Reported","NOEC",10,1,"Polystyrene","Sphere",1.07,"estimated","negative","7.5","natural filtered seawater","COOH",0.22,0.22,"100nm < 1µm",0.15205308443374593,0.005575279762570686,5.9655493459506344e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,33525831.135025036,"converted",0.2,"reported",186915.8878504673,5097706.03228547,8545241580720056e5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","increase","Behavioral, Sensory, Neurological","Feeding","Ingestion Rate","Organism","Not Reported","LOEC",10,2,"Polystyrene","Sphere",1.07,"estimated","negative","7.5","natural filtered seawater","COOH",0.22,0.22,"100nm < 1µm",0.15205308443374593,0.005575279762570686,5.9655493459506344e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,335258311.3502503,"converted",2,"reported",1869158.8785046728,50977060.32285469,8545241580720055e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","increase","Behavioral, Sensory, Neurological","Feeding","Ingestion Rate","Organism","Not Reported",NA,10,NA,"Polystyrene","Sphere",1.07,"estimated","negative","7.5","natural filtered seawater","COOH",0.22,0.22,"100nm < 1µm",0.15205308443374593,0.005575279762570686,5.9655493459506344e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,3011917.3808350153,"converted",0.02,"reported",18691.58878504673,491883.9153959665,7407568570671458e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Circulatory, Respiratory","Respiration","Oxygen Consumption","Organism","Not Reported","NOEC",10,1,"Polystyrene","Sphere",1.07,"estimated","negative","6.4","natural filtered seawater","NH2",0.228,0.228,"100nm < 1µm",0.16331255250421178,0.006205876995160049,6.640288384821253e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,30119173.80835015,"converted",0.2,"reported",186915.88785046726,4918839.1539596645,7407568570671457e5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","increase","Circulatory, Respiratory","Respiration","Oxygen Consumption","Organism","Not Reported","LOEC",10,2,"Polystyrene","Sphere",1.07,"estimated","negative","6.4","natural filtered seawater","NH2",0.228,0.228,"100nm < 1µm",0.16331255250421178,0.006205876995160049,6.640288384821253e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,301191738.0835015,"converted",2,"reported",1869158.8785046728,49188391.53959665,7407568570671457e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","increase","Circulatory, Respiratory","Respiration","Oxygen Consumption","Organism","Not Reported",NA,10,NA,"Polystyrene","Sphere",1.07,"estimated","negative","6.4","natural filtered seawater","NH2",0.228,0.228,"100nm < 1µm",0.16331255250421178,0.006205876995160049,6.640288384821253e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,3352583.1135025034,"converted",0.02,"reported",18691.58878504673,509770.60322854697,8545241580720056e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Circulatory, Respiratory","Respiration","Oxygen Consumption","Organism","Not Reported",NA,10,NA,"Polystyrene","Sphere",1.07,"estimated","negative","7.5","natural filtered seawater","COOH",0.22,0.22,"100nm < 1µm",0.15205308443374593,0.005575279762570686,5.9655493459506344e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
"ToMEx 2.0","10.1039/d1en00212k","Liu",2021,"Red Criteria Passed","Red Criteria Passed","Meretrix meretrix","Mollusca","Marine","adult","In Vivo","Not Reported",3.8,2.2681713352320263,"Particle Only","water","No","Yes","No","seawater","Not Reported","Not Reported","8.03","32",17,"16","18",7,NA,"Acute",3,"3","6",1,"Not Reported",0,NA,33525831.135025036,"converted",0.2,"reported",186915.8878504673,5097706.03228547,8545241580720056e5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Circulatory, Respiratory","Respiration","Oxygen Consumption","Organism","Not Reported","NOEC",10,1,"Polystyrene","Sphere",1.07,"estimated","negative","7.5","natural filtered seawater","COOH",0.22,0.22,"100nm < 1µm",0.15205308443374593,0.005575279762570686,5.9655493459506344e-12,"No","Yes","Yes","Yes","commercial","unknown","No","not_cleaned","none","No","No","aggregates","Yes","histology flourescent particles","digestive gland","Yes",2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,1,2,2,2,2,0,0,2,0,0,1
